102146	301548	彼(かれ)[01] は 昼[02] も 夜 も 一生懸命 働く[01]{働か} ねばならない{なけばならなかった}
102147	301547	彼(かれ)[01] は 忠実(ちゅうじつ) に 自分[01] の 義務 を 果たす{果たした}
102148	301546	彼(かれ)[01] は 仲直り したい と 思う{思っている} 君(きみ)[01] も 妥協 為る(する){し} 無くちゃ{なくちゃ}
102149	301545	彼(かれ)[01] は 仲間(なかま) に 歩調 を 合わせる[01]{合わせた}
102150	301544	彼(かれ)[01] は 中流(ちゅうりゅう)[02]~ 階級[01]~ の 出(で) だ
102151	301543	彼(かれ)[01] は 中庸[01] を 心得る[01]{心得た} 人物{じんぶつ} である
102152	301542	彼(かれ)[01] は 中途 で(#2028980) 引き返す{引き返した}
102153	301541	彼(かれ)[01] は 中国語 を 少し 話す{話せる}
102154	301540	彼(かれ)[01] は 中国語 を 迚も[01]{とても} 上手(じょうず)[01] に 話す
102155	301539	彼(かれ)[01] は 中国語 が 流暢 である
102156	301538	彼(かれ)[01] は 中国[01] の 事情 に 通じる{通じている}
102157	301537	彼(かれ)[01] は 中国[01] に 行く{行き} たがる{たがっている}
102158	301536	彼(かれ)[01] は 中国[01] に 関する 本(ほん)[01] を 沢山{たくさん} 書く{書いた}
102159	301535	彼(かれ)[01] は 中国[01] に 関する 権威[02] だ
6832851	301534	彼(かれ)[01] は 中国[01] に就いて{について} の 本(ほん)[01] を 書く{書いた}
102161	301533	彼(かれ)[01] は 中国[01] から 帰る[01]{帰って} 来る(くる)[01]{きた}
102162	301532	彼(かれ)[01] は 中古車 を 買う[01]{買った} 許り[03]{ばかり} です
102163	301530	彼(かれ)[01] は 中古車 を 扱う{扱っている}
102164	301531	彼(かれ)[01] は 中古車 を 買う[01] 可き{べき} だ{だった} のに
102165	301529	彼(かれ)[01] は 中学 時代小説~ 許り{ばかり} 読む{読んでいた}
102166	301528	彼(かれ)[01] は 中学校 に 入る(はいる){入った}
102167	301527	彼(かれ)[01] は 中華料理 が 好き(すき){すき} か 尋ねる[01]{たずねた}
102168	301526	彼(かれ)[01] は 中央アジア~ の 旅行 から 戻って来る{戻ってきた}
102169	0	彼(かれ)[01] は 中一 の 時(とき) 学校 に 来る(くる){来なく} 成る[01]{なった}
102170	301524	彼(かれ)[01] は 中(なか) へ 入る(はいる) の を 躊躇う{ためらって} ドア の 前(#1392580) を 行ったり来たり 為る(する){した}
102171	301523	彼(かれ)[01] は 中(なか) に 入る(はいる){入ろう} と 立ち上がる[01]{立ち上がった}
102172	301522	彼(かれ)[01] は 中でも 歴史 が 好き(すき) だ{だった}
102173	301521	彼(かれ)[01] は 中(なか) から 聞こえる[01]{聞こえて} 来る(くる){くる} 叫び声 に 吃驚(びっくり){びっくり} 為る(する){した}
102169	301520	彼(かれ)[01] は 中一{中１}~ の 時(とき) に 学校 に 来る(くる){来なく} 成る[01]{なった}
102175	301519	彼(かれ)[01] は 着実{着実な} 歩調 で(#2028980) 丘(おか) を 登る{登っていた}
102176	301518	彼(かれ)[01] は 着る[01] 物(もの){もの} には 五月蝿い{うるさい}
102177	301517	彼(かれ)[01] は 茶碗~ を 床(ゆか) に 叩き付ける{たたきつけた}~
102178	301516	彼(かれ)[01] は 茶色 の 目(め)[01] を 為る(する){している}
102179	301515	彼(かれ)[01] は 遅刻 の 口実 を 拵える(こしらえる)[07]{こしらえた}~
102180	301514	彼(かれ)[01] は 遅刻 の 言い訳[01] を 為る(する){した}
102181	301513	彼(かれ)[01] は 遅刻 為る(する){する} と 思う
102182	301512	彼(かれ)[01] は 遅刻 為る(する){する} 為(ため){ため} 教師 と の 関係 が 何時も[01]{いつも} 不味い[02]{まずく} 成る[01]{なっていた}
102183	301511	彼(かれ)[01] は 遅刻 為る(する){します} と 電話を入れる{電話を入れた}~
102184	301509	彼(かれ)[01] は 遅刻 為る(する){し} 勝ち(がち){がち} だ
102185	301510	彼(かれ)[01] は 遅刻 為る(する){した} ので 我々{われわれ} は 彼(かれ) を 置く{おいて} 出発{出発した}
102186	301508	彼(かれ)[01] は 遅れ を 取り戻す{取り戻そう} と 焦る{焦っている}
102187	301507	彼(かれ)[01] は 遅れる 事(こと) を 言う の を 忘れる{忘れた} 更に{さらに} 悪い(わるい) 事(こと) には 車(くるま) の 流れ が 悪い(わるい){悪かった}
102188	301506	彼(かれ)[01] は 遅れ は 為る(する){しない} か と 心配 為る(する){している}
102189	301505	彼(かれ)[01] は 遅れる{遅れない} 様に[02]{ように} 早く[01] 出発{出発した}
102190	301504	彼(かれ)[01] は 遅れる{遅れない} 様に{ように} タクシー に 乗る[01]{乗った}
102191	301503	彼(かれ)[01] は 遅れる{遅れないで} 何とか 其処(そこ){そこ} へ 到着 為る(する){した}
102192	301502	彼(かれ)[01] は 遅れる{遅れた} 事(こと){こと} を 我々{われわれ} に 詫びる{わびた}
102193	301496	彼(かれ)[01] は 遅れる{遅れた} 事(こと){こと} で(#2028980) 色々[01]{いろいろ} 言い訳[01] を 為る(する){した}
102194	301500	彼(かれ)[01] は 遅れる{遅れ} そう[01] だ と 伝える{伝えて} 来る(くる){きた}
102195	301499	彼(かれ)[01] は 遅い{遅く} 起きる{起きた} 其の[01]{その} 結果 バス(#1098390) に 乗り損なう{乗り損なった}
102196	301498	彼(かれ)[01] は 遅い{遅く} 迄{まで} 仕事[01] を 為る(する){していた}
102197	301497	彼(かれ)[01] は 遅い{遅く} 迄{まで} 残る{残って} 残業 為る(する){した}
102198	301496	彼(かれ)[01] は 遅い{遅く} 成る[01]{なった} 事(こと){こと} に就いて{について} 色々[01]{いろいろと} 言い訳{言いわけ} を 為る(する){した}
102199	301495	彼(かれ)[01] は 遅くとも 月曜日 迄{まで} には 帰って来る でしょう[01]
102200	301494	彼(かれ)[01] は 遅くとも 時(じ)[01] 迄{まで} には 此処[01]{ここ} に 来る(くる)[01] ことになっている
102201	301493	彼(かれ)[01] は 遅くとも 時(じ)[01] 迄{まで} には 来る(くる)[01] と 私(わたし)[01] に 言う{言いました}
102202	301492	彼(かれ)[01] は 遅かれ早かれ 戻って来る{戻ってくる} よ[01]
102203	301491	彼(かれ)[01] は 遅かれ早かれ 病気になる である{であろう}
102204	301490	彼(かれ)[01] は 遅かれ早かれ やって来る{やってくる} だろう
102205	289006	彼(かれ)[01] は 遅かれ早かれ 其の[01]{その} 秘密 を 知る でしょう[01]
102206	301488	彼(かれ)[01] は 遅かれ早かれ 其の[01]{その} 事(こと){こと} を 後悔 為る(する){する} だろう
102207	301487	彼(かれ)[01] は 遅かれ早かれ 必ずや 大統領 になる[01] 男 だ
102208	301486	彼(かれ)[01] は 遅かれ早かれ 私(わたし)[01] に 全て{すべて} を 語る{語って} 呉れる{くれる} だろう
102209	301485	彼(かれ)[01] は 遅かれ早かれ 良い{よい} 弁護士 になる[01] でしょう[01]
102210	301484	彼(かれ)[01] は 遅い です ね(#2029080)[01] 時(じ)[01] 分(ふん) 迄{まで} 待つ[01]{待ちましょう}
102211	301483	彼(かれ)[01] は 致命傷~ を 負う[03]{負った}~
102212	301482	彼(かれ)[01] は 池 の 水(みず) を じっと見る{じっと見ていた}
102213	301481	彼(かれ)[01] は 池 の 向こう側 から 私(わたし)[01] を 呼ぶ{呼んだ}
102214	301480	彼(かれ)[01] は 池 で(#2028980) 溺れる[01]{溺れ} そうになる{そうになっている} 子供{子ども} を 助ける[01]{助けた}~
102215	301479	彼(かれ)[01] は 恥ずかしい{恥ずかし} さ[01] の余り{のあまり} 頭を垂れる[02]{首を垂れた}~
102216	301477	彼(かれ)[01] は 恥ずかしい{恥ずかしくて} そうする 事が出来る{ことができなかった}
102217	301478	彼(かれ)[01] は 恥ずかしい{恥ずかしくて} 顔を赤らめる{顔を赤らめた}
102218	301476	彼(かれ)[01] は 恥ずかしがり屋 なので 彼女 に 心(こころ) を 打ち明ける(うちあける){打ち明けられない}
102219	301475	彼(かれ)[01] は 恥ずかしがり屋{恥ずかしがりや} で(#2028980) 話しかける{話しかけない} 限り(かぎり)[04] 話す{話しません} 彼(かれ) には 話しかける 必要[02] が[01] 有る{あります}
102220	301474	彼(かれ)[01] は 恥ずかしがり屋{恥ずかしがりや} だから 却って{かえって} 好き(すき) です
102221	301473	彼(かれ)[01] は 恥じる{恥じて} 目を閉じる{目を閉じた}
102222	301472	彼(かれ)[01] は 恥ずかしい{恥ずかし} さ[01] に 顔を赤らめる{顔を赤らめた}
102223	301471	彼(かれ)[01] は 地理 と 歴史 が 好き(すき) だ
102224	301470	彼(かれ)[01] は 地雷~ の 上(うえ) を 運転[02] 為る(する)[11]{して} 彼(かれ)[01]{彼の} ジープ~ は 爆裂~ 為る(する)[11]{した}
102225	301469	彼(かれ)[01] は 地震 の 後(あと){後の} 混乱 を 生々しい[01]{生々しく} 描写 為る(する){した}
102226	301468	彼(かれ)[01] は 地震 に対する 準備 が[01] 出来る{出来ている}
102227	301467	彼(かれ)[01] は 地元紙~ の 本(ほん)[01] の 批評家 です
102228	301466	彼(かれ)[01] は 地球 が 太陽 の 回り[01]{まわり} を 運行[02] 為る(する){する} と 言う{言った}
102229	301465	彼(かれ)[01] は 地球 が 丸い[01] と 信じる{信じた}
102230	301464	彼(かれ)[01] は 地下[03]~ 活動 の 疑いをかけられる{疑いをかけられた}~
102231	301463	彼(かれ)[01] は 地位[01] も 名声 も 持つ{もたない} 平凡{平凡な} 人(ひと) だ
102232	301462	彼(かれ)[01] は 地位[02] に 満足[01] だ
102233	301001	彼(かれ)[01] は 地(ち) に 足(あし) が 付く(つく){ついていない}
102234	301460	彼(かれ)[01] は 知力 で(#2028980) は 彼女 に 及ぶ{及ばない}
102235	301458	彼(かれ)[01] は 知的{知的な} 人(ひと) です
102236	301459	彼(かれ)[01] は 知力 で(#2028980) は 誰にも 劣る{劣らない}
102237	301457	彼(かれ)[01] は 知識欲~ が 旺盛~ である
102238	301456	彼(かれ)[01] は 知識人~ 振る(ぶる)[01]{ぶる} の が 好き(すき) だ
102239	301455	彼(かれ)[01] は 知識 を ひけらかす{ひけらかそう} とする{とした}
102240	284639	彼(かれ)[01] は 知識 も 経験 も 持つ{持っている}
102241	301453	彼(かれ)[01] は 知識 は 勿論{もちろん} 人格 も 備える{備えている}
102242	301449	彼(かれ)[01] は 知識 許りでなく{ばかりでなく} 経験 も 有る{ある}
102243	301451	彼(かれ)[01] は 知識 の 宝庫 だ
102244	301450	彼(かれ)[01] は 知識 に 貪欲(どんよく) である
102245	301449	彼(かれ)[01] は 知識 だけでなく 経験 も 豊か[01] である
102246	301448	彼(かれ)[01] は 知事 と 長年 の 付き合い です
102247	301447	彼(かれ)[01] は 知恵[01] の 足りる[01]{足りない} の を 力(ちから) で(#2028980) 補う{補った}
102248	296030	彼(かれ)[01] は 知恵[01]~ 之(の)[03]{の} 有る{ある} 人(ひと) だ
102249	259405	彼(かれ)[01] は 知る{知りません} と 答える{答えた}
102250	301444	彼(かれ)[01] は 知らないふり を 為る(する){した}
102251	301443	彼(かれ)[01] は 知らせ を 聞く と 直ぐに{すぐに} 泣き出す{泣き出した}
102252	301442	彼ら(かれら) は 其の(その)[01]{その} 知らせ を 聞く{聞いて} 喜ぶ[01]{喜んだ}
102253	301441	彼(かれ)[01] は 知る{知っていたら} 来る(くる)[01]{来た} だろう
102254	301440	彼(かれ)[01] は 男らしい{男らしく} 振る舞う{振る舞った}
102255	301439	彼(かれ)[01] は 男らしい 勇気を持つ{勇気を持った} 人物 だ
102256	301438	彼(かれ)[01] は 男勝り{男まさりの}~ 姉(あね) に 育てる{育てられた}
102257	301437	彼(かれ)[01] は 男の子(おとこのこ) 達{たち} に 教室 で(#2028980) 叫ぶ{叫ばない} 様(よう){よう} 命じる{命じた}
102258	301436	彼(かれ)[01] は 男の子(おとこのこ) 達{たち} 二人とも{２人とも} 不自由[02] 為る(する){しない} 様に{ように} 取り計らう{取り計らった}
102259	301435	彼(かれ)[01] は 男 が 主犯~ では無い{ではない} か と さえ 思う{思った}
102260	301434	彼(かれ)[01] は 暖炉 用[02] に 丸太 を 鋸 で(#2028980) 切る[01]{切った}
102261	301432	彼(かれ)[01] は 断固{断固として} 断る[01]{断った}
102262	301433	彼(かれ)[01] は 暖かい[02]{温かい} 心(こころ) の 持ち主 です
102263	301431	彼(かれ)[01] は 断固{断固として} 拒絶 為る(する){した}
102264	301430	彼(かれ)[01] は 断固{断固たる} 口調~ で(#2028980) 駄目{だめ} だ と 言う{言った}
102265	301429	彼(かれ)[01] は 断る[03]{断りなく}~ 私(わたし)[01]{私の} 部屋[01] に 入る(はいる){入って} 来る(くる){きた}
102266	283888	彼(かれ)[01] は 断じて~ 紳士 等(など){など} では無い{ではない}
102267	301427	彼(かれ)[01] は 断じて 芸術家 なんか では無い{ではない}
102268	301426	彼(かれ)[01] は 弾丸 で(#2028980) 負傷 為る(する){した}
102269	301425	彼(かれ)[01] は 短気 だ
102270	301424	彼(かれ)[01] は 短い 病気{病気の} 後(あと) で(#2028980) 死ぬ{死んだ}
102271	301423	彼(かれ)[01] は 短い 休息 の 後(あと) 仕事[01] を 再開 為る(する){した}
102272	301422	彼(かれ)[01] は 短い 演説 を 為る(する){した}
102273	301421	彼(かれ)[01] は 探偵小説 を 読む のに 夢中 になる[01]{になっている}
102274	301420	彼(かれ)[01] は 探偵小説 を 読む 事(こと){こと} に 熱中 為る(する){している}
102275	301419	彼(かれ)[01] は 単語 リスト(#1141500) から 選び出す{選び出した} 単語 を 結び付ける[02]{結びつけたり} 一字~ 一字 アルファベット を 組み合わせる{組み合わせて} 単語 を 綴る[01]{つづる} 事が出来る{ことができた}
102276	301418	彼(かれ)[01] は 単に 読む 振りをする{ふりをしていた} と 分かる{わかった}
102277	301417	彼(かれ)[01] は 単に 冗談 として 其れ[01]{それ} を 言う{言った}
102278	301416	彼(かれ)[01] は 単に~ 好奇心 から 其れ[01]{それ} を 為る(する){した} 丈(だけ){だけ} だ
102279	301415	彼(かれ)[01] は 単なる 利己主義者 に過ぎない
102280	301414	彼(かれ)[01] は 単なる 愚か者 でしかない~
102281	291700	彼(かれ)[01] は 誰 よりも 良い{良く} 出来る 生徒 だ
102282	301412	彼(かれ)[01] は 誰 よりも 賢い
102283	291700	彼(かれ)[01] は 誰 よりも 遥かに[01]{はるかに} 良い{良く} 出来る 学生(がくせい) だ
102284	301410	彼(かれ)[01] は 誰 みたい{みたいな} 感じ
102285	301409	彼(かれ)[01] は 誰 の 言う 事(こと){こと} も 聞く{聞こう} とする{としない} 石像~ に でも 話しかける{話し掛ける} 方がまし{ほうがまし} だ
102286	301408	彼(かれ)[01] は 誰 に対して も 腰が低い~
102287	301407	彼(かれ)[01] は 誰 に対して も 開けっ広げ{あけっぴろげ}~ だ
102288	301406	彼(かれ)[01] は 誰 に 似る{似ています} か
102289	301405	彼(かれ)[01] は 誰にも 負ける{負けない} 勉強家~ だ
102290	301404	彼(かれ)[01] は 誰にも 負ける{負けない} 程{ほど} 勤勉 です
102291	301403	彼(かれ)[01] は 誰にも 負ける{負けない}
102292	301402	彼(かれ)[01] は 誰にも 負ける{負けず} 劣らず 正直[01]{正直な} 少年[01] だ
102294	301400	彼(かれ)[01] は 誰にも 知る{知られている}
102295	301399	彼(かれ)[01] は 誰 から も 人気がある
102296	301398	彼(かれ)[01] は 誰にも 見る{見られず} に こっそり 家(いえ)[01] を[05] 出る[02]{出た}
102297	301397	彼(かれ)[01] は 誰にも[02] 気付く{気づかれないで} 部屋[01] を[05] 出る[02]{出た}
102298	301396	彼(かれ)[01] は 誰にも 会う[01]{会わなかった}
102299	301395	彼(かれ)[01] は 誰にも 一言 も 言う{言わないで} 会社[01] を[05] 出て行く{出ていった}
102300	301394	彼(かれ)[01] は 誰にも 言う{言わない} と 私(わたし)[01] に 約束[01] 為る(する){した}
102301	301392	彼(かれ)[01] は 誰にでも 愛想 が いい
102302	301393	彼(かれ)[01] は 誰にでも 愛想よく 振る舞う{振る舞った}
102303	301391	彼(かれ)[01] は 誰にでも 愛きょうを振りまく{愛きょうをふりまく}~
102304	301390	彼(かれ)[01] は 誰 と 話す{話している} の
102305	301389	彼(かれ)[01] は 誰 と も 中々[02]{なかなか} 友達 になる{にならない}
102306	69039	彼(かれ)[01] は 誰 だ と 思う
102307	301388	彼(かれ)[01] は 誰 と でも 直ぐに{すぐに} 友達 になる[01]{になれる}
102308	301385	彼(かれ)[01] は 誰か を 待つ[01]{待っている} かのように 辺り(あたり)[01]{あたり} を 見渡す{見渡していた}
102309	301386	彼(かれ)[01] は 誰か 支持 為る(する){して} 呉れる{くれる} 人(ひと) が 居る(いる)[01]{いない} と 其の[01]{その} 職に就く{職につけない} だろう
102310	301384	彼(かれ)[01] は 誰 から も 尊敬 為れる{されている} 科学者 です
102311	301383	彼(かれ)[01] は 誰 から も 何でも 学ぶ{学ぼう} とする[01]
102312	301382	彼(かれ)[01] は 誰か の 手先[02] に過ぎない
102313	301381	彼(かれ)[01] は 誰か に 部屋[01] 掃除 為せる{させる} だろう
102314	301380	彼(かれ)[01] は 誰 が そんな 事(こと){こと} を 言う{言った} の か を 明らかにする{明らかにした}
102315	347331	彼(かれ)[01] は 誰
102316	301378	彼(かれ)[01] は 棚 に 本(ほん)[01] を ぎっしり 詰め込む{詰め込んだ}
102317	301377	彼(かれ)[01] は 棚 に 頭(あたま) を 打付ける(ぶつける)[01]{ぶつけた}
102318	301376	彼(かれ)[01] は 棚 から 本(ほん)[01] を[01] 降ろす[01]{下ろした}
102319	301375	彼(かれ)[01] は 棚 から 重い[01] 箱[01] を 降ろす{降ろした}
102320	301374	彼(かれ)[01] は 脱兎~ の 如く(ごとく){ごとく}~ 逃げる[01]{逃げた}
102321	301373	彼(かれ)[01] は 脱走 為る(する){する} 度に{たびに} 此の{この} 土地 に 帰って来る{帰ってきた}
102322	301372	彼(かれ)[01] は 脱税 容疑 で(#2028980) 逮捕 為れる{された}
102323	301371	彼(かれ)[01] は 脱税 で(#2028980) 非難 為れる{された}
102324	301369	彼(かれ)[01] は 脱獄 為る(する){した}
102325	301370	彼(かれ)[01] は 脱税 為る(する){しよう} と 企む{たくらんだ}
102326	301368	彼(かれ)[01] は 凧上げ が 上手い[01]{うまい}
102327	301367	彼(かれ)[01] は 沢山 高価{高価な} 買い物 を 為る(する){した}
102328	301366	彼(かれ)[01] は 第二次世界大戦 で(#2028980) は 陸軍大将 だ{だった}
102329	301365	彼(かれ)[01] は 第一 ラウンド[02]~ の 一発[01] の パンチ で(#2028980) ノックアウト 為れる{された}
102330	301364	彼(かれ)[01] は 第 コーナー を[03] 回る(まわる)[02]{回った} 所(ところ){ところ} で(#2028980) レース(#1144380) を 諦める{諦めた}
102331	301363	彼(かれ)[01] は 第二次大戦{第２次大戦} で(#2028980) 阿弗利加{アフリカ} 作戦[02] の 英雄 だ{だった}
102332	301362	彼(かれ)[01] は 第二次世界大戦{第２次世界大戦} で(#2028980) 戦死 為る(する){した} 物(もの){もの} と 思う{思われていた}
102333	301361	彼(かれ)[01] は 大量 の 酒(さけ) を 消費 為る(する){する}
102334	301360	彼(かれ)[01] は 大理石~ を 刻む{刻んで}~ 像 を 作る{作った}
102335	301359	彼(かれ)[01] は 大望 を 抱く(#1584090){抱いていた}
102336	301358	彼(かれ)[01] は 大変 立派{立派な} 学生(がくせい) です
102337	301357	彼(かれ)[01] は 大変 眠い らしい
102338	292154	彼(かれ)[01] は 大変 背が高い
102339	301355	彼(かれ)[01] は 大変 忍耐強い{忍耐強かった}
102340	301354	彼(かれ)[01] は 大変 当惑 為る(する){した}
102341	301353	彼(かれ)[01] は 大変 遅れる{遅れて} 学校 に 来る(くる){きた}
102342	301352	彼(かれ)[01] は 大変 早い[01]{速く} 走る{走った} ので 私(わたし)[01] は 付いていく{付いて行く} 事(こと) が[01] 出来る{出来なかった}
112089	0	彼(かれ)[01] は 大変 想像力 に 富む{富んだ} 作家 だ
102344	301350	彼(かれ)[01] は 大変 正直[01]{正直な} 男の子(おとこのこ) なので 嘘{うそ} は 吐く(つく)[02]{つかない}
100712	0	彼(かれ)[01] は 大変 正直[01] なので 誰 の が 彼(かれ) を 信用 為る(する){します}
102346	301348	彼(かれ)[01] は 大変 重要{重要な} 人物 です
102347	292094	彼(かれ)[01] は 大変 幸せ だ{だった}
102348	301346	彼(かれ)[01] は 大変 興奮 為る(する){した}
102349	301345	彼(かれ)[01] は 大変 影響力 之(の)[03]{の} 有る{ある} 人物 です
102350	301344	彼(かれ)[01] は 大変 物臭{ものぐさな}~ 男 だ
102351	301343	彼(かれ)[01] は 大変 眠い{ねむくて} 夕刊 も 読む{読めなかった}
102352	301342	彼(かれ)[01] は 大変{大変な} 野心家~ だ{だった}
102353	301341	彼(かれ)[01] は 大変{大変な} 努力 を 為る(する){して} 障害[01] を 乗り越える{乗り越えた}
102354	301340	彼(かれ)[01] は 大変{大変な} 努力 の 結果 として 優勝 為る(する){した}
102355	301339	彼(かれ)[01] は 大変{大変な} スポーツマン だ{だった} 様だ{ようだ}
102356	301338	彼(かれ)[01] は 大変 寂しい{さびしい} と 思う{思った}
102357	301336	彼(かれ)[01] は 大物 だ
102358	301337	彼(かれ)[01] は 大変 可愛らしい{かわいらしい} 女性[01] と 結婚{結婚した}
102359	301335	彼(かれ)[01] は 大(だい)[01] 富豪 だ
102360	301334	彼(かれ)[01] は 大統領選挙~ に 出馬[03]~ 為る(する){しない} 事(こと){こと} に 決める{決めた}
102361	301333	彼(かれ)[01] は 大統領選挙 で(#2028980) 懸命 に 戦う{戦った}
102362	301332	彼(かれ)[01] は 大統領 在職~ 中(ちゅう)[03] 日本 を 訪れる{訪れた}
102363	301331	彼(かれ)[01] は 大統領 候補者 に 指名 為れる{された}
102364	301330	彼(かれ)[01] は 大統領 警備隊 の 一員 だ
102365	301329	彼(かれ)[01] は 大統領 を 辞任~ 為る(する){した}
102366	301328	彼(かれ)[01] は 大統領 の 職(しょく) から 強制的{強制的に} 退く(しりぞく) 可き{べき} か
102367	301327	彼(かれ)[01] は 大統領 の 資格 で(#2028980) 訪日 為る(する){した}
102368	301326	彼(かれ)[01] は 大統領 に 立候補 為る(する){する} だろう
102369	301325	彼(かれ)[01] は 大統領 に 立候補 為る(する){し} たがる{たがっている}
102370	301324	彼(かれ)[01] は 大統領 に 任命 為れる{される} だろう
102371	301323	彼(かれ)[01] は 大統領 に 選ぶ{選ばれた}
102372	301322	彼(かれ)[01] は 大統領 に 就任~ 為る(する){した}
102373	301321	彼(かれ)[01] は 大統領 に 近い 存在 だ
102374	301320	彼(かれ)[01] は 大統領 に因って{によって} 要職 に 就く[01]{就いた}
102375	301319	彼(かれ)[01] は 大通り に 店(みせ) を 構える{構えている}
102376	301318	彼(かれ)[01] は 大胆 にも 王様 に 話しかける{話し掛けた}
102377	301317	彼(かれ)[01] は 大胆{大胆な} 事(こと){こと} を 言う
102378	301316	彼(かれ)[01] は 大々的{大々的に}~ パーティー を 催す[01]{催した}~
102379	301315	彼(かれ)[01] は 大体[01] 貴方(あなた)[01]{あなた} ぐらい[01] の 年齢 です
102380	301314	彼(かれ)[01] は 大多数{大多数の} 意見 に 異議 を 唱える{唱えた}
102381	301313	彼(かれ)[01] は 大蔵大臣~ に 任命 為れる{された}
102382	301312	彼(かれ)[01] は 大雪[01] にも関わらず{にもかかわらず} 来る(くる)[01]{来ました}
102383	301311	彼(かれ)[01] は 大切(たいせつ)[01]{大切な} 用事 で(#2028980) 大阪 へ 行く[01]{行った}
102385	301309	彼(かれ)[01] は 大声 で(#2028980) 笑う[01]{笑った} が 其の[01]{その} 振る舞い は 不適切 に 思える{思えた}
102386	301308	彼(かれ)[01] は 大声 で(#2028980) 助け を 求める{求めた}
102387	301307	彼(かれ)[01] は 大声 で(#2028980) 私(わたし)[01] に 挑戦 為る(する){した}
102388	295295	彼(かれ)[01] は 大声 で 叫ぶ[01]{叫んだ}
102390	301304	彼(かれ)[01] は 大(だい)[01] 政治家 である 許りでなく{ばかりでなく} 更に{さらに} 立派{立派な} 学者 でもある
102391	301303	彼(かれ)[01] は 大勢(おおぜい){大勢の} 新聞記者 に 取る{とり} 囲む{囲まれた}
102392	301302	彼(かれ)[01] は 大人(おとな) を 馬鹿にする
102393	301301	彼(かれ)[01] は 大人(おとな) になる{になり} つつある
102394	301300	彼(かれ)[01] は 大人(おとな) になる[01]{になったら} 医者 になる[01] だろう
102395	301299	彼(かれ)[01] は 大人(おとな) になる[01]{になったら} テニス の 選手 になる{になり} たい[01] と 思う{思っている}
102396	301298	彼(かれ)[01] は 大臣 を 辞める{辞めた}
102397	301297	彼(かれ)[01] は 大臣 の 腰巾着{腰ぎんちゃく}~ だ
102398	301295	彼(かれ)[01] は 大食漢~ だ
102399	301296	彼(かれ)[01] は 大臣 に 出世 為る(する){した}
102400	301294	彼(かれ)[01] は 大将 に 命令[01] を 取り消す 様に{ように} 頼む[01]{頼んだ}
102401	301293	彼(かれ)[01] は 大酒飲み だ
102402	301292	彼(かれ)[01] は 大事業 を 遂に[01]{ついに} 成し遂げる{成し遂げた}
102403	301291	彼(かれ)[01] は 大事(だいじ)[01]{大事な} 犬[01] を 到底{とうてい} 手放す 事(こと){こと} は 出来る{できなかった}
102404	301290	彼(かれ)[01] は 大(だい)[01] 作家 達 と 肩 を 並べる[01]{並べている}
102405	301289	彼(かれ)[01] は 大阪 出身[01] だ 其れ[01]{それ} は 彼(かれ)[01]{彼の} 訛り[01]{なまり} で(#2028980) 分かる{わかる} のだ が
102406	301288	彼(かれ)[01] は 大阪 の 近く[01] の 小さな 町(まち) に 住む{住んでいる}
102407	301287	彼(かれ)[01] は 大阪 に 事務所 を[01] 移す[01]{移した}
102408	301286	彼(かれ)[01] は 大阪 に 行く[01]{行き} 其処(そこ){そこ} で(#2028980) ホテル に 泊まる[01]{泊まった}
102409	301285	彼(かれ)[01] は 大阪 に 向ける{向けて} 東京 を 発つ{発った}
102410	301284	彼(かれ)[01] は 大阪 で(#2028980) 生まれる{生まれた}
102411	301283	彼(かれ)[01] は 大阪 で(#2028980) 骨董品 を 扱う{扱っている}
102412	301282	彼(かれ)[01] は 大阪 である{でなく} 東京 に 住む 事にする{事にした}
102413	301281	彼(かれ)[01] は 大阪 で(#2028980) 細やか(ささやか){ささやかな} 商売 を 為る(する){しています}
102414	301280	彼(かれ)[01] は 大佐 に 昇進 為る(する){した}
102415	301279	彼(かれ)[01] は 大工 仕事[01] が 上手い[01]{うまい}
102416	301278	彼(かれ)[01] は 劇作家 である
102417	301277	彼(かれ)[01] は 大金持ち だ そうだ[02]
102418	301276	彼(かれ)[01] は 大金持ち だ
102419	301274	彼(かれ)[01] は 大金 を 手にする[02]{手にした}
102420	301275	彼(かれ)[01] は 大金 を 手に入れる{手に入れた}
102421	301273	彼(かれ)[01] は 大金 を 株(かぶ)[01]~ に 投資 為る(する){した}
102422	301272	彼(かれ)[01] は 大金 を 有る{ある} 産業 に 投じる{投じた}
102423	301271	彼(かれ)[01] は 大急ぎ~ で(#2028980) オフィス を 去る[01]{去った}
102424	301270	彼(かれ)[01] は 大逆罪~ で(#2028980) 島流し~ に 為れる{された}
102425	301269	彼(かれ)[01] は 大器晩成~ だ
102426	301268	彼(かれ)[01] は 大観衆 に 語りかける{語りかけた}
102427	301267	彼(かれ)[01] は 大学 卒業後~ カメラマン[02]~ になる[01]{になった}
102428	301266	彼(かれ)[01] は 大学 卒業後 年間 親(おや)[01] の 脛{すね} を 噛る{かじって} 生活 為る(する){して} 来る(くる){きた}
102429	301265	彼(かれ)[01] は 大学 時代 の 教授 に 励ます{励まされた}
102430	301264	彼(かれ)[01] は 大学 時代 に 京都 に 住む{すんでいた}
102431	301263	彼(かれ)[01] は 大学教授 と言うより{というより} 寧ろ{むしろ} 小学校 の 教師 である
102432	301262	彼(かれ)[01] は 大学教育 の 改革 を 主張 為る(する){している}
